Issuer;Customer;Card;License plate No;Transactiondate;Product INV;Quantity;Gross CC;VAT;Voucher;Mileage;Corrected mileage;Additional info;Supply country;Site Town;Product DEL;Unitprice;Amount;Discount;Surcharge;VAT;Suppliercurrency;Invoice No;Invoice date;Invoiced?;VAT2010;State;Supplier;Cost 1;Cost 2;Reference No;Recordtype;Amount other;is listprice ?;Approval code;Date to;Final Trx.;LPI
710111;107248;328;BG 2054 - PX;2024-07-19 07:09:00;OMV EVRO DIZEL;47.29;9,079.68;1,513.28;00393654;141503;141503;                  ;SR;RUMA;OMV EVRO DIZEL;192.000;9,079.68;0.00;0.00;1,513.28;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;9,836.30;Yes;770950;2024-07-19;1;
710111;107248;328;BG 2054 - PX;2024-07-26 12:26:00;OMV EVRO DIZEL;41.00;7,790.00;1,298.33;00208634;142153;142153;                  ;SR;LAPOVO SEVER;OMV EVRO DIZEL;190.000;7,790.00;0.00;0.00;1,298.33;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;8,405.00;Yes;723517;2024-07-26;1;
710111;107248;328;BG 2054 - PX;2024-08-01 09:38:00;AdBlue;10.36;717.74;119.62;00401097;0;0;                  ;SR;RUMA;AdBlue;69.280;717.74;0.00;0.00;119.62;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;1,284.60;Yes;793826;2024-08-01;1;
710111;107248;328;BG 2054 - PX;2024-08-02 11:57:00;OMV EVRO DIZEL;37.13;6,980.44;1,163.41;00499655;0;0;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;188.000;6,980.44;0.00;0.00;1,163.41;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;7,500.30;Yes;715715;2024-08-02;1;
710111;107248;328;BG 2054 - PX;2024-08-07 15:11:00;OMV EVRO DIZEL;40.08;7,494.96;1,249.16;00163365;0;0;                  ;SR;MARTINCI 1;OMV EVRO DIZEL;187.000;7,494.96;0.00;0.00;1,249.16;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;8,056.10;Yes;751134;2024-08-07;1;
710111;107248;328;BG 2054 - PX;2024-08-13 08:33:00;OMV EVRO DIZEL;48.49;8,922.16;1,487.03;00505976;0;0;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;184.000;8,922.16;0.00;0.00;1,487.03;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;9,601.00;Yes;783336;2024-08-13;1;
710111;107248;328;BG 2054 - PX;2024-08-15 15:35:00;OMV EVRO DIZEL;45.47;8,366.48;1,394.41;00000369;0;0;                  ;SR;DOBANOVCI-SURCIN;OMV EVRO DIZEL;184.000;8,366.48;0.00;0.00;1,394.41;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;9,003.10;Yes;753612;2024-08-15;1;
710111;107248;328;BG 2054 - PX;2024-08-22 10:38:00;OMV EVRO DIZEL;32.54;5,987.36;997.89;00420798;145619;145619;                  ;SR;LAPOVO SEVER;OMV EVRO DIZEL;184.000;5,987.36;0.00;0.00;997.89;RSD;;;NO;NO;217;OMV-RS;;;;D;6,442.90;Yes;704758;2024-08-22;1;
710111;107248;328;BG 2054 - PX;2024-08-28 08:19:00;OMV EVRO DIZEL;44.62;8,076.22;1,346.04;00513827;0;0;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;181.000;8,076.22;0.00;0.00;1,346.04;RSD;;;NO;NO;217;OMV-RS;;;;D;8,700.90;Yes;781907;2024-08-28;1;
710111;107248;328;BG 2054 - PX;2024-08-30 15:08:00;OMV EVRO DIZEL;51.55;9,279.00;1,546.50;00485151;0;0;                  ;SR;MARTINCI 1;OMV EVRO DIZEL;180.000;9,279.00;0.00;0.00;1,546.50;RSD;;;NO;NO;217;OMV-RS;;;;D;10,000.70;Yes;750818;2024-08-30;1;
710111;107248;377;BG 593 - ST;2024-07-20 11:17:00;OMV EVRO DIZEL;48.17;9,152.30;1,525.38;00184992;361700;361700;                  ;SR;BESKA 1;OMV EVRO DIZEL;190.000;9,152.30;0.00;0.00;1,525.38;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;9,874.90;Yes;711738;2024-07-20;1;
710111;107248;377;BG 593 - ST;2024-07-03 06:02:00;OMV EVRO DIZEL;45.60;8,869.20;1,478.20;00417291;358636;358636;                  ;SR;OBILAZNICA 1;OMV EVRO DIZEL;194.500;8,869.20;0.00;0.00;1,478.20;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;9,348.00;Yes;760245;2024-07-03;1;
710111;107248;377;BG 593 - ST;2024-07-05 10:52:00;OMV EVRO DIZEL;45.71;8,890.60;1,481.77;00495951;359182;359182;                  ;SR;BESKA 2;OMV EVRO DIZEL;194.500;8,890.60;0.00;0.00;1,481.77;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;9,370.60;Yes;705220;2024-07-05;1;
710111;107248;377;BG 593 - ST;2024-07-07 16:31:00;OMV EVRO DIZEL;48.05;9,489.88;1,581.65;00130097;359740;359740;                  ;SR;NOVI SAD;OMV EVRO DIZEL;197.500;9,489.88;0.00;0.00;1,581.65;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;9,994.40;Yes;763119;2024-07-07;1;
710111;107248;377;BG 593 - ST;2024-07-13 07:56:00;OMV EVRO DIZEL;44.81;8,693.14;1,448.86;00500920;686;686;                  ;SR;BESKA 1;OMV EVRO DIZEL;194.000;8,693.14;0.00;0.00;1,448.86;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;9,320.50;Yes;775619;2024-07-13;1;
710111;107248;377;BG 593 - ST;2024-07-17 00:47:00;OMV EVRO DIZEL;37.97;7,328.21;1,221.37;00283628;361100;361100;                  ;SR;NOVI SAD;OMV EVRO DIZEL;193.000;7,328.21;0.00;0.00;1,221.37;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;7,897.80;Yes;704755;2024-07-17;1;
710111;107248;377;BG 593 - ST;2024-07-23 07:56:00;OMV EVRO DIZEL;45.82;8,705.80;1,450.97;00510033;362179;362179;                  ;SR;BESKA 1;OMV EVRO DIZEL;190.000;8,705.80;0.00;0.00;1,450.97;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;9,393.10;Yes;775615;2024-07-23;1;
710111;107248;146;BG 996 - FJ;2024-07-12 08:52:00;ED MAXXMOTION;43.88;9,517.60;1,586.27;00240933;220632;220632;                  ;SR;ZAJECAR;ED MAXXMOTION;216.901;9,517.60;0.00;0.00;1,586.27;RSD;8914381536;2024-07-15;YES;NO;117;OMV-RS;;;;D;0.00;No;785310;2024-07-12;1;
710111;107248;146;BG 996 - FJ;2024-07-24 19:43:00;ED MAXXMOTION;47.06;10,066.10;1,677.68;00245106;221561;221561;                  ;SR;ZAJECAR;ED MAXXMOTION;213.899;10,066.10;0.00;0.00;1,677.68;RSD;8914384142;2024-07-31;YES;NO;117;OMV-RS;;;;D;0.00;No;794335;2024-07-24;1;
710111;107248;146;BG 996 - FJ;2024-08-01 12:46:00;ED MAXXMOTION;46.62;9,832.20;1,638.70;00499100;222475;222475;                  ;SR;ADA CIGANLIJA;ED MAXXMOTION;210.901;9,832.20;0.00;0.00;1,638.70;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;0.00;No;724659;2024-08-01;1;
710111;107248;146;BG 996 - FJ;2024-08-19 11:19:00;ED MAXXMOTION;48.54;10,042.90;1,673.82;00117525;223394;223394;                  ;SR;ZAJECAR;ED MAXXMOTION;206.899;10,042.90;0.00;0.00;1,673.82;RSD;;;NO;NO;117;OMV-RS;;;;D;0.00;No;711927;2024-08-19;1;
710111;107248;146;BG 996 - FJ;2024-08-27 17:14:00;ED MAXXMOTION;45.10;9,195.90;1,532.65;00256762;224335;224335;                  ;SR;ZAJECAR;ED MAXXMOTION;203.900;9,195.90;0.00;0.00;1,532.65;RSD;;;NO;NO;117;OMV-RS;;;;D;0.00;No;771450;2024-08-27;1;
710111;107248;286;BG 2024 - OT;2024-07-30 10:32:00;ED MAXXMOTION;35.11;7,404.70;1,234.12;00298297;0;0;                  ;SR;ADA CIGANLIJA;ED MAXXMOTION;210.900;7,404.70;0.00;0.00;1,234.12;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;0.00;No;703223;2024-07-30;1;
710111;107248;286;BG 2024 - OT;2024-08-23 14:52:00;ED MAXXMOTION;55.02;12,153.90;2,025.65;00019413;35269;35269;                  ;SR;RUMA;ED MAXXMOTION;220.900;12,153.90;0.00;0.00;2,025.65;RSD;;;NO;NO;217;OMV-RS;;;;D;0.00;No;745242;2024-08-23;1;
710111;107248;286;BG 2024 - OT;2024-08-30 07:07:00;OMV EVRO DIZEL;26.46;4,789.26;798.21;00515082;37000;37000;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;181.000;4,789.26;0.00;0.00;798.21;RSD;;;NO;NO;217;OMV-RS;;;;D;5,159.70;Yes;770804;2024-08-30;1;
710111;107248;229;BG 1017 - OU;2024-08-18 13:53:00;OMV EVRO DIZEL;29.00;5,336.00;889.33;00508899;145265;145265;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;184.000;5,336.00;0.00;0.00;889.33;RSD;;;NO;NO;217;OMV-RS;;;;D;5,742.00;Yes;735329;2024-08-18;1;
710111;107248;229;BG 1017 - OU;2024-07-08 11:45:00;OMV EVRO DIZEL;40.86;8,069.85;1,344.97;00277579;0;0;                  ;SR;ALEKSINAC;OMV EVRO DIZEL;197.500;8,069.85;0.00;0.00;1,344.97;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;8,498.90;Yes;714522;2024-07-08;1;
710111;107248;229;BG 1017 - OU;2024-07-12 12:18:00;OMV EVRO DIZEL;33.69;6,569.55;1,094.92;00392506;0;0;                  ;SR;LAPOVO SEVER;OMV EVRO DIZEL;195.000;6,569.55;0.00;0.00;1,094.92;RSD;8914381536;2024-07-15;YES;NO;217;OMV-RS;;;;D;7,007.50;Yes;722713;2024-07-12;1;
710111;107248;229;BG 1017 - OU;2024-07-17 08:45:00;OMV EVRO DIZEL;36.25;6,996.25;1,166.04;00385884;0;0;                  ;SR;VRANJE;OMV EVRO DIZEL;193.000;6,996.25;0.00;0.00;1,166.04;RSD;8914384142;2024-07-31;YES;NO;117;OMV-RS;;;;D;7,540.00;Yes;784603;2024-07-17;1;
710111;107248;229;BG 1017 - OU;2024-08-12 14:34:00;OMV EVRO DIZEL;43.01;7,913.84;1,318.97;00505590;163632;163632;                  ;SR;ADA CIGANLIJA;OMV EVRO DIZEL;184.000;7,999.86;0.00;0.00;1,318.97;RSD;8914386442;2024-08-15;YES;NO;217;OMV-RS;;;;D;8,516.00;Yes;743434;2024-08-12;1;
710111;107248;229;BG 1017 - OU;2024-09-02 08:35:00;ED MAXXMOTION;42.52;8,627.30;;00517417;164701;164701;;SR;Beograd;ED MAXXMOTION;202.900;8,627.30;;;;RSD;;;NO;;0;OMV-RS;;;;D;0.00;;783542;2024-09-02;0;
710111;107248;187;BG 2634 - IZ;2024-07-02 12:10:00;ED MAXXMOTION;38.17;8,164.60;1,360.77;00295376;221793;221793;                  ;SR;UZICE;ED MAXXMOTION;213.901;8,164.60;0.00;0.00;1,360.77;RSD;8914381536;2024-07-15;YES;NO;117;OMV-RS;;;;D;0.00;No;721046;2024-07-02;1;
710111;107248;187;BG 2634 - IZ;2024-07-13 19:59:00;ED MAXXMOTION;37.41;8,114.20;1,352.37;00165857;222572;222572;                  ;SR;UZICE;ED MAXXMOTION;216.899;8,114.20;0.00;0.00;1,352.37;RSD;8914381536;2024-07-15;YES;NO;117;OMV-RS;;;;D;0.00;No;795932;2024-07-13;1;
710111;107248;187;BG 2634 - IZ;2024-07-26 09:12:00;ED MAXXMOTION;45.29;9,687.50;1,614.58;00208453;223456;223456;                  ;SR;CACAK;ED MAXXMOTION;213.899;9,687.50;0.00;0.00;1,614.58;RSD;8914384142;2024-07-31;YES;NO;217;OMV-RS;;;;D;0.00;No;791220;2024-07-26;1;
710111;107248;187;BG 2634 - IZ;2024-08-05 15:03:00;ED MAXXMOTION;43.69;9,170.50;1,528.42;00402599;224334;224334;                  ;SR;BULEVAR;ED MAXXMOTION;209.899;9,170.50;0.00;0.00;1,528.42;RSD;8914386442;2024-08-15;YES;NO;117;OMV-RS;;;;D;0.00;No;750337;2024-08-05;1;
710111;107248;187;BG 2634 - IZ;2024-08-17 19:45:00;ED MAXXMOTION;40.84;8,449.80;1,408.30;00216508;225136;225136;                  ;SR;CACAK;ED MAXXMOTION;206.900;8,449.80;0.00;0.00;1,408.30;RSD;;;NO;NO;217;OMV-RS;;;;D;0.00;No;794556;2024-08-17;1;
710111;107248;187;BG 2634 - IZ;2024-08-26 11:16:00;ED MAXXMOTION;25.83;5,266.70;877.78;00320023;225721;225721;                  ;SR;UZICE;ED MAXXMOTION;203.899;5,266.70;0.00;0.00;877.78;RSD;;;NO;NO;117;OMV-RS;;;;D;0.00;No;711645;2024-08-26;1;
